Run 1,I don't have the answer.
Run 2,I don't have the answer.
Run 3,I don't have the answer.
Run 4,I don't have the answer.
Run 5,I don't have the answer.
Run 6,I don't have the answer.
Run 7,I don't have the answer.
Run 8,I don't have the answer.
Run 9,I don't have the answer.
Run 10,I don't have the answer.
Run 11,"I don't have the answer.

The provided documentation shows details about COMP3032 - Machine Learning (2026 version), including offerings, locations, and study modes. All listed offerings have ""Mode of Study: On-site"" and ""Self Enrol:Yes"" for each option. The documentation mentions Vietnam sessions but still specifies ""On-site"" as the study mode. 

The documentation does not contain specific information about external (distance learning) study options for this subject. To determine if external study is possible, I would need additional information about distance learning or external study options that isn't present in the provided documentation."
Run 12,"I don't have the answer.

The provided documentation shows various offerings for COMP3032 - Machine Learning (with locations in Parramatta South, Sydney City, and Vietnam), and indicates ""Self Enrol:Yes"" for all options. However, it does not explicitly state whether external students (those not enrolled in the university as part of a full-time program) can study this course. The documentation mentions ""Student Types"" include ""Domestic, International, Offshore"" but doesn't provide specific information about external study options or eligibility for external students."
Run 13,I don't have the answer.
Run 14,I don't have the answer.
Run 15,I don't have the answer.
Run 16,I don't have the answer.
Run 17,"I don't have the answer. 

The provided documentation shows information about COMP3032 - Machine Learning at Western Sydney University, including course details, learning outcomes, requisites, offerings (with locations and sessions), and assessments. While it mentions ""Self Enrol:Yes"" for all offerings and lists ""Student Types"" as ""Domestic, International, Offshore"", the documentation doesn't explicitly state whether external study options are available for this course. The information about external study options isn't clearly addressed in the provided text."
Run 18,I don't have the answer.
Run 19,I don't have the answer.
Run 20,I don't have the answer.
Run 21,I don't have the answer.
Run 22,I don't have the answer.
Run 23,I don't have the answer.
Run 24,I don't have the answer.
Run 25,I don't have the answer.
Run 26,I don't have the answer.
Run 27,I don't have the answer.
Run 28,I don't have the answer.
Run 29,I don't have the answer.
Run 30,I don't have the answer.
