Run 1,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings: MATH1006-AUT-3-CA (Campbelltown), MATH1006-AUT-3-KW (Penrith Kingswood), and MATH1006-AUT-3-PS (Parramatta South), all with ""Mode of Study: Hybrid"" listed."
Run 2,"Yes

The documentation shows that MATH1006 is offered in hybrid mode for the Autumn semester. Specifically, the ""Offerings"" section lists three Autumn semester options with ""Mode of Study: Hybrid"":
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

Therefore, MATH1006 - Discrete Mathematics is offered in hybrid mode."
Run 3,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester offerings, there are three hybrid mode options:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" listed in the offerings section."
Run 4,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows three hybrid mode offerings: MATH1006-AUT-3-CA (Campbelltown), MATH1006-AUT-3-KW (Penrith Kingswood), and MATH1006-AUT-3-PS (Parramatta South)."
Run 5,"Yes. According to the documentation, MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester at three locations: Campbelltown (MATH1006-AUT-3-CA), Penrith (Kingswood) (MATH1006-AUT-3-KW), and Parramatta South (MATH1006-AUT-3-PS). The documentation specifically lists ""Mode of Study: Hybrid"" for all these Autumn semester offerings."
Run 6,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these explicitly list ""Mode of Study: Hybrid""."
Run 7,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester at three locations:
- MATH1006-AUT-3-CA (Campbelltown, Mode of Study: Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Mode of Study: Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Mode of Study: Hybrid)

These are explicitly listed as ""Hybrid"" mode of study in the Offerings section of the documentation."
Run 8,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester offerings (MATH1006-AUT-3-CA, MATH1006-AUT-3-KW, and MATH1006-AUT-3-PS), the ""Mode of Study"" is listed as ""Hybrid"" for all three options."
Run 9,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" listed in the offerings section."
Run 10,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, MATH1006 is offered in hybrid mode at three locations: Campbelltown (MATH1006-AUT-3-CA), Penrith (Kingswood) (MATH1006-AUT-3-KW), and Parramatta South (MATH1006-AUT-3-PS)."
Run 11,"Yes

The documentation shows that MATH1006 is offered in hybrid mode for the Autumn semester at three locations:
- Campbelltown (MATH1006-AUT-3-CA)
- Penrith (Kingswood) (MATH1006-AUT-3-KW)
- Parramatta South (MATH1006-AUT-3-PS)

All three of these offerings explicitly list ""Mode of Study: Hybrid""."
Run 12,"Yes. The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester at three locations: Campbelltown (MATH1006-AUT-3-CA), Penrith (Kingswood) (MATH1006-AUT-3-KW), and Parramatta South (MATH1006-AUT-3-PS), all with ""Mode of Study: Hybrid""."
Run 13,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester at three locations:
- Campbelltown (MATH1006-AUT-3-CA)
- Penrith (Kingswood) (MATH1006-AUT-3-KW)
- Parramatta South (MATH1006-AUT-3-PS)

Each of these offerings explicitly lists ""Mode of Study: Hybrid"" in the documentation."
Run 14,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester. Specifically, the following offerings are listed with ""Mode of Study: Hybrid"":
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

These are all hybrid mode offerings for the Autumn semester."
Run 15,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for several locations during the Autumn semester:
- MATH1006-AUT-3-CA (Campbelltown, Mode of Study: Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Mode of Study: Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Mode of Study: Hybrid)

These are explicitly listed as hybrid mode of study in the ""Offerings"" section of the documentation."
Run 16,"Yes. According to the documentation, MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester at multiple locations:
- Campbelltown (MATH1006-AUT-3-CA)
- Penrith (Kingswood) (MATH1006-AUT-3-KW)
- Parramatta South (MATH1006-AUT-3-PS)

Each of these offerings specifies ""Mode of Study: Hybrid"" in the documentation."
Run 17,"Yes. The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn semester. Specifically, the offerings listed are:
- MATH1006-AUT-3-CA (Campbelltown, Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Hybrid)

These are all marked with ""Mode of Study: Hybrid""."
Run 18,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for several specific offerings:
- MATH1006-AUT-3-CA (Campbelltown, Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Hybrid)

These are listed under the ""Offerings"" section of the documentation, with ""Mode of Study: Hybrid"" specified for all three."
Run 19,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for three specific locations:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these offerings list ""Mode of Study: Hybrid"" in the documentation."
Run 20,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for several semester offerings. Specifically, in the ""Offerings"" section under Autumn semester, there are three hybrid mode options:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" listed. Therefore, MATH1006 is offered in hybrid mode for at least some of its offerings."
Run 21,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" listed in the offerings section."
Run 22,"Yes, MATH1006 is offered in hybrid mode for the Autumn semester at three locations: Campbelltown, Penrith (Kingswood), and Parramatta South."
Run 23,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three offerings with ""Mode of Study: Hybrid"" - MATH1006-AUT-3-CA (Campbelltown), MATH1006-AUT-3-KW (Penrith), and MATH1006-AUT-3-PS (Parramatta South)."
Run 24,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" listed in the offerings section."
Run 25,"Yes

The documentation shows that MATH1006 - Discrete Mathematics is offered in hybrid mode for the Autumn term at three locations:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

Each of these offerings explicitly lists ""Mode of Study: Hybrid""."
Run 26,"Yes

The documentation shows that MATH1006 is offered in hybrid mode for the Autumn term at multiple locations:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these offerings list ""Mode of Study: Hybrid"" in the documentation."
Run 27,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. The documentation shows that for the Autumn semester, there are three hybrid mode offerings:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these specifically list ""Mode of Study: Hybrid"" in the offerings section."
Run 28,"Yes, MATH1006 - Discrete Mathematics is offered in hybrid mode. According to the documentation, there are multiple autumn offerings with ""Hybrid"" mode of study:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith (Kingswood))
- MATH1006-AUT-3-PS (Parramatta South)

All of these are listed as ""Mode of Study: Hybrid""."
